Name,RA,Dec,LensScore,VisualSelection
GRALJ204243.70-124343.93,310.682078,-12.728869,1.5068423,0
GRALJ151044.27-074044.58,227.684479,-7.679049,1.506830314795176,0
GRALJ125149.16-122216.40,192.954843,-12.371223,1.5068252000000002,0
GRALJ093242.63+255224.13,143.177613,25.873369,1.5068089862664538,0
GRALJ003357.75-210039.44,8.490634,-21.010955,1.506793,0
GRALJ082707.81-051624.70,126.782559,-5.273527,1.5067571000000002,0
GRALJ151101.34+312845.28,227.755573,31.479245,1.5067454,0
GRALJ184150.98+405101.3,280.462412,40.850362,1.5067393779754632,0
GRALJ110408.51+661942.82,166.035457,66.328561,1.5067351,0
GRALJ052126.11-270749.87,80.358784,-27.130519,1.5067290663719168,0
GRALJ060517.21-112846.23,91.321708,-11.479507,1.5067084928353638,0
GRALJ154536.78+643936.68,236.403264,64.660188,1.506702363491059,0
GRALJ080729.45+555132.06,121.872721,55.858907,1.5066993733247118,0
GRALJ182955.14+273556.10,277.479747,27.598915,1.506609777609507,0
GRALJ033104.17-150059.48,52.767385,-15.016523,1.5065564,0
GRALJ114715.00-015157.94,176.812495,-1.866094,1.5065427999999998,0
GRALJ122147.35+555657.17,185.447282,55.949213,1.5065236999999998,0
GRALJ141846.46+295010.46,214.693602,29.83624,1.50652289390564,0
GRALJ084622.19+182247.79,131.592457,18.37994,1.5065215329329171,0
GRALJ102412.09+192124.73,156.050384,19.356868,1.506491114695867,0
GRALJ213104.5+171447.83,322.768762,17.246619,1.5064735710620871,0
GRALJ164405.72+260551.98,251.023852,26.097773,1.5064687,0
GRALJ123903.81-131434.80,189.76588,-13.243,1.5064677,0
GRALJ175250.37+735526.12,268.209861,73.923923,1.5064621,0
GRALJ230948.99-060701.62,347.45413,-6.117116,1.5064579,0
GRALJ130745.23-030608.58,196.938479,-3.102383,1.506443540255228,0
GRALJ194458.23-113818.87,296.242638,-11.638575,1.5064377000000002,0
GRALJ131942.06+425546.28,199.925239,42.929523,1.5063774784406019,0
GRALJ063113.86+835728.65,97.807758,83.957958,1.5063639,0
GRALJ191355.54+341622.04,288.481415,34.272788,1.5063251058260598,0
GRALJ014150.77-200817.72,25.461554,-20.138255,1.5063133,0
GRALJ011728.32+330951.16,19.368001,33.164212,1.5063079999999998,0
GRALJ114103.87-043650.82,175.266139,-4.614116,1.5062962174415593,0
GRALJ171002.42+034435.43,257.510081,3.743175,1.5062864621480312,0
GRALJ000959.21+595447.14,2.496714,59.913093,1.5062795999999998,0
GRALJ145608.5+161648.74,224.035409,16.280206,1.5062647999999998,0
GRALJ073034.75-293734.86,112.644782,-29.626351,1.5062132875124612,0
GRALJ074130.36+184107.92,115.376484,18.685533,1.5061832368373869,0
GRALJ055934.68+120008.22,89.894515,12.002283,1.5061755000000001,0
GRALJ151503.9+442043.16,228.766266,44.345323,1.5061663389205941,0
GRALJ111648.92+153550.47,169.203815,15.597351,1.5061480402946468,0
GRALJ020218.72+355440.22,30.578006,35.911172,1.50614274541537,0
GRALJ151140.36-262824.78,227.918165,-26.473551,1.506138,0
GRALJ044604.91-043342.38,71.520447,-4.561773,1.506132930517197,0
GRALJ051358.72+235926.59,78.494658,23.990719,1.5061315,0
GRALJ090041.55+411416.99,135.17311,41.238054,1.5061271,0
GRALJ121312.92-032442.01,183.303836,-3.411669,1.5061090687910719,0
GRALJ005608.19-161931.87,14.034123,-16.32552,1.5060734,0
GRALJ124527.21-252505.05,191.363382,-25.418069,1.5060552060604109,0
GRALJ150649.25-175824.57,226.705214,-17.973491,1.5060536999999998,0
GRALJ133236.37-145238.59,203.151541,-14.877387,1.506047318379084,0
GRALJ123300.47+313140.09,188.251953,31.527803,1.5060287912686667,0
GRALJ132720.44+110049.79,201.835187,11.013831,1.506025860706964,0
GRALJ134140.05+283502.49,205.416864,28.584024,1.5060075,0
GRALJ005717.07-155155.41,14.321143,-15.865393,1.506007115046184,0
GRALJ232101.94+353020.11,350.258064,35.505586,1.5059944,0
GRALJ060832.78-011832.88,92.136603,-1.309134,1.5059177776177728,0
GRALJ150510.43+451631.66,226.293473,45.27546,1.5058974,0
GRALJ010242.08+085845.58,15.675337,8.979329,1.505887418985367,0
GRALJ072714.21+154508.61,111.809193,15.752391,1.5058833758036299,0
GRALJ134335.56+133531.18,205.898175,13.591995,1.5058677999999999,0
GRALJ121049.49-205504.61,182.706209,-20.917947,1.5058570000000002,0
GRALJ132405.2+282331.98,201.021672,28.392218,1.5058462000000001,0
GRALJ113729.74-102244.51,174.373912,-10.379031,1.5057956999999997,0
GRALJ085122.33+472249.80,132.843036,47.380501,1.50579317410787,0
GRALJ001137.86-055802.17,2.907747,-5.96727,1.5057848,0
GRALJ103451.38+361332.07,158.714064,36.225575,1.5057582,0
GRALJ072742.98-055818.33,111.929084,-5.971759,1.5057390000000002,0
GRALJ114704.69+511921.77,176.76953,51.322713,1.505699783563613,0
GRALJ074230.06+070426.66,115.625256,7.074072,1.5056593999999999,0
GRALJ082759.24-294439.77,126.996835,-29.74438,1.5056093,0
GRALJ083511.85+234033.56,128.799383,23.675989,1.5055977702140808,0
GRALJ070645.94+172652.63,106.691425,17.447952,1.5055816,0
GRALJ130354.48+371400.03,195.976981,37.233342,1.505540589491525,0
GRALJ031901.18-151900.56,49.754929,-15.316821,1.5055205,0
GRALJ122243.86-161756.31,185.682763,-16.298975,1.505485316117604,0
GRALJ093646.86-231243.26,144.195242,-23.212016,1.5054811000000003,0
GRALJ163613.82-283910.78,249.057599,-28.652996,1.5054783026377359,0
GRALJ072225.31+214722.81,110.60545,21.789669,1.505472719669342,0
GRALJ233331.21+113153.43,353.380036,11.531509,1.505466421445211,0
GRALJ101329.37+443830.54,153.372361,44.641816,1.5054628252983089,0
GRALJ165904.86+093527.43,254.770258,9.590952,1.505458166201909,0
GRALJ171045.49+224924.19,257.689521,22.823386,1.505453298489253,0
GRALJ073334.59+274439.55,113.394137,27.744321,1.5054464836915338,0
GRALJ081749.33-062532.65,124.455529,-6.425737,1.505435148874919,0
GRALJ114047.66+111717.48,175.198583,11.288188,1.505433241526287,0
GRALJ180814.23+310440.31,272.059307,31.077865,1.505393872658411,0
GRALJ133611.64-243842.56,204.048514,-24.645157,1.505368540684382,0
GRALJ004326.12-170410.80,10.858833,-17.069667,1.5053581999999999,0
GRALJ014340.12+325251.27,25.917183,32.880907,1.5053565000000002,0
GRALJ092749.27+403834.06,141.955273,40.642796,1.5053552,0
GRALJ171209.5+013226.80,258.039602,1.540777,1.5053542000000002,0
GRALJ113042.41+240058.10,172.67672,24.016139,1.5053492,0
GRALJ043500.74+090700.92,68.753089,9.116922,1.5053272048632302,0
GRALJ131137.15-071440.67,197.904789,-7.244631,1.5053253,0
GRALJ142109.67+143727.00,215.290289,14.624166,1.5053153,0
GRALJ000837.64-010311.92,2.156829,-1.053311,1.5052944,0
GRALJ171602.91-153332.16,259.012112,-15.558933,1.505290905634562,0
GRALJ220709.66+174556.71,331.790261,17.765752,1.5052831000000002,0
GRALJ074800.55+314647.99,117.002277,31.779998,1.5052716,0
GRALJ080050.58+390517.10,120.21073,39.088085,1.505268802245458,0
GRALJ110847.27-184121.11,167.196969,-18.689196,1.505256195863088,0
GRALJ124326.58+194932.39,190.860744,19.825663,1.5052107,0
GRALJ154643.32+205656.47,236.680484,20.949018,1.5052093000000002,0
GRALJ064356.96+033712.78,100.987342,3.620218,1.5051940999999998,0
GRALJ163039.38-013556.78,247.6641,-1.599105,1.5051602000000002,0
GRALJ084839.70+140736.90,132.1654,14.126916,1.505160063505172,0
GRALJ073428.42+123135.29,113.618397,12.52647,1.5051442000000002,0
GRALJ091616.14-191412.22,139.067258,-19.236727,1.5051247,0
GRALJ111115.02+031334.24,167.812595,3.226177,1.505115936199824,0
GRALJ230511.98+423812.09,346.299898,42.63669,1.5050857365131378,0
GRALJ090437.41+113426.17,136.15588,11.573936,1.5050681,0
GRALJ152728.88-052523.35,231.870335,-5.423152,1.505056321620941,0
GRALJ214821.79-290609.14,327.090805,-29.102538,1.5050431,0
GRALJ070609.31+360715.36,106.53879,36.120934,1.5050429,0
GRALJ213640.84+440502.49,324.17017,44.084025,1.5050414899985,0
GRALJ071123.30+023702.8,107.847064,2.617446,1.505017389853795,0
GRALJ201820.54-140344.42,304.585567,-14.062339,1.5050008,0
GRALJ061416.59+203734.83,93.569125,20.626342,1.5049706,0
GRALJ130238.24-233050.94,195.659344,-23.514151,1.5049591759840641,0
GRALJ191346.33+363138.84,288.443039,36.527455,1.5049398999999999,0
GRALJ073214.34+274250.82,113.059746,27.714116,1.5049332,0
GRALJ043500.91+121843.80,68.753776,12.312167,1.504916956027348,0
GRALJ081457.96+514829.42,123.741511,51.808171,1.504913429419199,0
GRALJ211711.54+142119.29,319.298073,14.355359,1.5049051642417903,0
GRALJ010828.26-034126.97,17.11773,-3.690825,1.5048856,0
GRALJ201446.54+315655.02,303.693934,31.948618,1.5048695,0
GRALJ095235.06-271029.73,148.146077,-27.174926,1.504868964354197,0
GRALJ181130.35+081347.46,272.876445,8.229851,1.504858,0
GRALJ202842.84-295459.22,307.178495,-29.916449,1.5048569,0
GRALJ092749.91-175733.21,141.957958,-17.959224,1.504842122395833,0
GRALJ091100.65+070253.32,137.752699,7.048144,1.504840741554896,0
GRALJ205247.86+161827.26,313.199424,16.307573,1.5048294266064972,0
GRALJ223422.59+391603.57,338.59414,39.267658,1.5048262675603228,0
GRALJ064303.41+050235.29,100.764214,5.043137,1.5048173268636083,0
GRALJ132708.86+065848.36,201.786912,6.9801,1.5048071,0
GRALJ132801.01-031336.95,202.004203,-3.226929,1.5048051999999998,0
GRALJ070424.11+323958.63,106.100469,32.666285,1.5048039555549617,0
GRALJ204417.69-240357.12,311.073715,-24.065866,1.5047903000000002,0
GRALJ140034.51-035454.48,210.143782,-3.915133,1.5047772,0
GRALJ144203.54-073516.14,220.514752,-7.587816,1.5047769,0
GRALJ044344.28+114214.92,70.934484,11.704143,1.5047767,0
GRALJ084856.10+011538.74,132.233751,1.26076,1.5047463973363229,0
GRALJ103739.12+200040.25,159.412997,20.011179,1.5047387381394701,0
GRALJ132144.52+402534.12,200.435517,40.426143,1.5047226999999999,0
GRALJ153143.41+303044.78,232.930869,30.51244,1.504722168048222,0
GRALJ195324.21-111419.65,298.35086,-11.238791,1.504716783761978,0
GRALJ085503.49+132101.36,133.764544,13.350377,1.5047012368837989,0
GRALJ010828.24-034126.32,17.117668,-3.690645,1.5047008891900369,0
GRALJ150246.63-131159.27,225.694272,-13.199797,1.5046939,0
GRALJ134723.46-152724.92,206.847745,-15.456924,1.504687,0
GRALJ180246.62+385407.06,270.694258,38.90196,1.5046637,0
GRALJ001957.61-174034.15,4.990022,-17.676153,1.5046597999999998,0
GRALJ032126.82-111842.94,50.361769,-11.311928,1.5046499999999998,0
GRALJ141525.54+011028.69,213.856432,1.174637,1.5046114999999998,0
GRALJ104855.38+504845.94,162.230737,50.812761,1.5045788,0
GRALJ142046.84+160845.12,215.195147,16.145868,1.5045576,0
GRALJ191626.41+630626.99,289.110031,63.107498,1.5044767000000001,0
GRALJ133659.18-295426.37,204.246582,-29.907326,1.504472196102143,0
GRALJ153546.39-123034.99,233.943305,-12.509719,1.504465937614442,0
GRALJ104816.57-294459.13,162.06903,-29.749759,1.5044594,0
GRALJ124927.94-003155.52,192.366402,-0.532088,1.5044577221075688,0
GRALJ091642.22-293737.45,139.175907,-29.627069,1.5044389000000002,0
GRALJ132417.85-004905.58,201.074378,-0.818216,1.5044245000000003,0
GRALJ161423.38+102910.56,243.597418,10.486267,1.5044198,0
GRALJ074515.92+630719.55,116.316323,63.122097,1.5043847560882562,0
GRALJ133155.37+291856.27,202.980693,29.31563,1.5043628,0
GRALJ215709.68-290645.05,329.290329,-29.112513,1.5043460999999998,0
GRALJ102202.86+325325.47,155.511902,32.890409,1.504323005676269,0
GRALJ154547.44+681535.30,236.447674,68.259804,1.5043226182460778,0
GRALJ014946.95+325949.54,27.445637,32.997094,1.5043168,0
GRALJ123429.29-124540.53,188.622057,-12.761258,1.5042942,0
GRALJ020215.78+131750.69,30.565762,13.297414,1.5042931,0
GRALJ091929.01+043848.81,139.870856,4.646891,1.5042908,0
GRALJ105858.93+495137.13,164.745543,49.860314,1.504278391599654,0
GRALJ125706.54+305317.76,194.277247,30.888265,1.5042671000000003,0
GRALJ225125.43-043920.85,342.855973,-4.655792,1.504265507062277,0
GRALJ103854.73+483109.37,159.728038,48.51927,1.5042619,0
GRALJ113237.51+803841.26,173.15629,80.644795,1.5042545,0
GRALJ121451.93+511151.85,183.716361,51.197737,1.5042539536952981,0
GRALJ235922.48+392726.16,359.843675,39.457266,1.504249334335328,0
GRALJ123917.77-201055.47,189.824055,-20.182074,1.5042285000000002,0
GRALJ125444.31+130810.94,193.684614,13.136372,1.50422590970993,0
GRALJ043414.06+491512.70,68.558604,49.253529,1.5042216000000002,0
GRALJ074019.74-111018.39,115.082269,-11.171775,1.5042200000000001,0
GRALJ212403.64+031003.12,321.015172,3.167533,1.504204432169596,0
GRALJ045129.72-002114.42,72.873814,-0.354007,1.5041905,0
GRALJ002921.80+505158.51,7.340838,50.866252,1.504186620314915,0
GRALJ003412.67-283522.37,8.552802,-28.589548,1.5041751,0
GRALJ151705.68+342843.48,229.273675,34.478746,1.504173249006271,0
GRALJ065641.77+770722.78,104.174021,77.122995,1.5041712,0
GRALJ113042.30+240058.93,172.676255,24.016368,1.5041226347287502,0
GRALJ212046.54-122010.80,320.193919,-12.336333,1.5041139000000001,0
GRALJ093906.86+252255.12,144.778576,25.381978,1.5041067997614537,0
GRALJ202724.22+202117.79,306.850933,20.354941,1.5040853718916578,0
GRALJ083201.48-294203.89,128.006152,-29.70108,1.5040803452332812,0
GRALJ095402.54-034902.15,148.510566,-3.817265,1.5040729,0
GRALJ133659.18-295427.08,204.246565,-29.907524,1.5040617982546491,0
GRALJ081108.52-164215.03,122.785517,-16.704174,1.5040548,0
GRALJ155807.72-261840.37,239.532186,-26.311213,1.504041095574697,0
GRALJ182356.10+352827.09,275.98376,35.474193,1.5040294031302128,0
GRALJ085944.44-053231.27,134.935167,-5.542019,1.504025518894196,0
GRALJ025358.86+404710.20,43.495231,40.786165,1.5040163,0
GRALJ131916.64-255951.73,199.819352,-25.997702,1.5039922000000001,0
GRALJ080405.18+314934.61,121.021602,31.82628,1.503982484340667,0
GRALJ004657.78-203830.62,11.740744,-20.64184,1.5039703999999998,0
GRALJ071543.12+202012.95,108.929648,20.336931,1.503963897625606,0
GRALJ112726.69+090500.68,171.861218,9.083522,1.503943632046381,0
GRALJ030430.14-083713.81,46.125588,-8.620503,1.5039167999999998,0
GRALJ072536.76+164131.32,111.403157,16.692035,1.5038662999999999,0
GRALJ162308.68+340419.76,245.786158,34.072154,1.5038380999999998,0
GRALJ130844.38-113224.36,197.184929,-11.540099,1.5038359363873801,0
GRALJ205359.60+103648.48,313.49834,10.613466,1.5038330000000002,0
GRALJ213239.65-293602.75,323.165202,-29.600764,1.5038329,0
GRALJ113727.40+495752.32,174.364181,49.964532,1.5038202,0
GRALJ082410.28-065107.12,126.042834,-6.851978,1.5038182999999998,0
GRALJ080732.31+283703.85,121.884621,28.617736,1.5038182999999998,0
GRALJ063931.98+152311.03,99.883259,15.386398,1.503805786371232,0
GRALJ004829.09-065940.83,12.121204,-6.994675,1.5038046,0
GRALJ152145.71-132308.59,230.440475,-13.385718,1.5038026999999998,0
GRALJ070003.4+094953.82,105.014172,9.831618,1.503799249728521,0
GRALJ151116.34+283753.10,227.818064,28.631417,1.5037881,0
GRALJ221341.93+074956.85,333.42472,7.832459,1.5037718999999998,0
GRALJ131212.86-174329.58,198.053594,-17.724883,1.5037701328595479,0
GRALJ092145.49+251311.26,140.43956,25.219795,1.503743072350819,0
GRALJ062202.23+495720.13,95.509288,49.955593,1.503721574942271,0
GRALJ151441.68+680933.64,228.673657,68.159344,1.5036931832631422,0
GRALJ170849.43+050916.08,257.205953,5.154467,1.5036689,0
GRALJ104231.70+171820.72,160.632078,17.305755,1.5036667,0
GRALJ213324.25-005604.17,323.351028,-0.934491,1.5036651591459909,0
GRALJ203642.43+053303.42,309.176801,5.550949,1.503640204668045,0
GRALJ073207.32+053007.48,113.030501,5.502078,1.503629088401794,0
GRALJ122134.53-113414.83,185.393863,-11.570787,1.5035999000000002,0
GRALJ170216.56+090905.44,255.569011,9.151512,1.5035916999999999,0
GRALJ032228.71+521437.10,50.61962,52.243638,1.503552625576656,0
GRALJ230755.41+362956.77,346.98089,36.499103,1.503545,0
GRALJ100346.44+200939.55,150.943504,20.160985,1.5035273999999998,0
GRALJ130040.14-062224.86,195.167234,-6.373572,1.5035156,0
GRALJ082727.73-295621.23,126.865554,-29.939231,1.5035032,0
GRALJ024536.36+224914.71,41.401493,22.820754,1.5034877999999998,0
GRALJ134107.42+603652.34,205.2809,60.614538,1.50347864627838,0
GRALJ130138.02-100139.02,195.408413,-10.027506,1.5034727,0
GRALJ121619.51+151849.03,184.081312,15.31362,1.5034672,0
GRALJ184452.84+550209.24,281.220157,55.0359,1.5034383,0
GRALJ112519.68+465520.98,171.331999,46.922495,1.503437727689743,0
GRALJ181255.21+301136.33,273.230032,30.193425,1.5034231,0
GRALJ081821.31+175136.76,124.588782,17.860212,1.5034206,0
GRALJ120244.71-010412.85,180.6863,-1.070236,1.5034182999999999,0
GRALJ195014.34-141050.03,297.559739,-14.180564,1.5034022999999999,0
GRALJ060451.09+661049.42,91.212892,66.180393,1.5033925999999997,0
GRALJ160656.28+364822.28,241.73451,36.806188,1.5033891002337139,0
GRALJ072730.29-203040.96,111.876201,-20.511378,1.503275901079179,0
GRALJ070534.31+592331.65,106.392942,59.392124,1.5032326,0
GRALJ124927.84-003156.63,192.366011,-0.532399,1.503229379653931,0
GRALJ195248.35-240649.05,298.201466,-24.113625,1.5032122,0
GRALJ132225.49+065015.99,200.60619,6.837776,1.5031924744447078,0
GRALJ055718.31-140243.82,89.326285,-14.045505,1.5031895438830052,0
GRALJ070245.15+184812.95,105.688129,18.803598,1.5031645099322,0
GRALJ064334.47-170644.08,100.89362,-17.112244,1.503163546323777,0
GRALJ154211.21+665721.97,235.546721,66.956102,1.503156791130702,0
GRALJ133157.35+070152.61,202.988971,7.03128,1.5031528,0
GRALJ070805.29+230925.83,107.02205,23.157174,1.503132849931718,0
GRALJ141846.49+295013.84,214.693701,29.837177,1.503091037273407,0
GRALJ235956.18-253638.07,359.984103,-25.610575,1.5030723999999998,0
GRALJ223927.93+465050.59,339.866395,46.847387,1.503050118684768,0
GRALJ151428.19-175001.85,228.617462,-17.833848,1.5030438204606371,0
GRALJ155352.26+262839.72,238.467748,26.4777,1.503024409214655,0
GRALJ143936.67-133333.78,219.902805,-13.559383,1.5030176,0
GRALJ151632.97+371129.59,229.137362,37.191552,1.5030166999999999,0
GRALJ171918.37+122250.90,259.826531,12.380805,1.5029978000000002,0
GRALJ104411.14-094207.53,161.046436,-9.70209,1.502972761789958,0
GRALJ144115.32-011834.32,220.313847,-1.309533,1.502971579631169,0
GRALJ170356.53+210537.70,255.985545,21.093806,1.5029477,0
GRALJ081345.21+114427.58,123.438355,11.740994,1.5029311,0
GRALJ073834.96+804103.38,114.645667,80.684273,1.502909700075785,0
GRALJ215436.39+175646.86,328.651639,17.946349,1.5029054,0
GRALJ205255.26+571353.30,313.230269,57.231473,1.5028903,0
GRALJ031430.34-091218.01,48.626428,-9.205003,1.5028887987136827,0
GRALJ082341.08+241805.02,125.921156,24.301395,1.5028783,0
GRALJ190358.15+462503.54,285.992283,46.41765,1.5028762022654218,0
GRALJ100141.43-245421.78,150.422634,-24.906049,1.502863804499307,0
GRALJ062536.71+295829.61,96.402943,29.974892,1.5028298099835702,0
GRALJ145250.31-072750.65,223.209635,-7.46407,1.5028271000000002,0
GRALJ221451.21-194257.56,333.713363,-19.71599,1.5028059,0
GRALJ204627.78-120047.84,311.615734,-12.013289,1.5027827999999999,0
GRALJ231127.33+004447.64,347.863873,0.746568,1.502778361241023,0
GRALJ153637.85-181914.06,234.157711,-18.320572,1.5027635,0
GRALJ145307.09+331948.92,223.279535,33.330254,1.5027583440144858,0
GRALJ131603.94+292254.52,199.016402,29.381811,1.5027433435122182,0
GRALJ120926.71-192916.98,182.361295,-19.488049,1.5027381,0
GRALJ151104.41-173633.34,227.768367,-17.609262,1.502703219652175,0
GRALJ143619.30+044000.64,219.080423,4.666845,1.5026933,0
GRALJ062151.07+284245.43,95.462811,28.712618,1.5026786228020987,0
GRALJ174256.71+461245.86,265.736302,46.212738,1.5026589000000001,0
GRALJ153701.03+322326.67,234.254282,32.390741,1.5026456,0
GRALJ133004.91+502308.97,202.52046,50.385824,1.5026293297608702,0
GRALJ155830.87+050153.71,239.628623,5.031585,1.5026028999999999,0
GRALJ083502.68+682827.61,128.761156,68.474336,1.5025987,0
GRALJ193853.56+511321.65,294.723156,51.222681,1.5025913000000002,0
GRALJ163543.39+092431.89,248.930812,9.408858,1.502558698256811,0
GRALJ115245.39+405712.50,178.189133,40.953471,1.5025545,0
GRALJ220529.30+203822.28,331.372066,20.639522,1.5025325,0
GRALJ165650.24+122248.71,254.209352,12.380199,1.5025298999999999,0
GRALJ070351.72+825301.49,105.965497,82.883747,1.50252263744672,0
GRALJ120538.18+623413.98,181.409099,62.57055,1.5025188000000003,0
GRALJ164825.56-262258.87,252.106519,-26.38302,1.502512951691946,0
GRALJ144051.05-163748.20,220.212705,-16.630056,1.5025067,0
GRALJ120035.92+180140.38,180.149673,18.027882,1.5025007000000001,0
GRALJ145306.08+540007.45,223.275352,54.002069,1.5024989999999998,0
GRALJ134401.89+284147.50,206.007864,28.696528,1.5024884,0
GRALJ114731.89+632733.79,176.882869,63.459386,1.5024825,0
GRALJ130258.75+162427.90,195.744783,16.407751,1.502479801575342,0
GRALJ081630.91+081026.54,124.128781,8.174039,1.5024663999999999,0
GRALJ135357.49-272500.18,208.489537,-27.416717,1.502443770567576,0
GRALJ133837.73-030128.40,204.657227,-3.024556,1.5024157,0
GRALJ085314.01+154331.16,133.308383,15.725324,1.5024099,0
GRALJ073355.10+354746.03,113.479594,35.79612,1.5024069150288888,0
GRALJ163617.66-291902.5,249.073589,-29.317361,1.5024064000000001,0
GRALJ053436.04+191055.39,83.650172,19.182054,1.5023627,0
GRALJ085458.84+084629.16,133.745172,8.774767,1.5023335317770643,0
GRALJ213630.93+223420.39,324.128894,22.572332,1.5023277999999998,0
GRALJ071340.93+490152.93,108.420535,49.03137,1.5023154,0
GRALJ215946.78+254930.88,329.944904,25.825244,1.5023038000000002,0
GRALJ181940.55+090443.53,274.918978,9.078759,1.502298881610235,0
GRALJ074622.78+000027.00,116.59493,0.007499,1.502288709084193,0
GRALJ125328.81+580037.24,193.370034,58.010344,1.502273360888164,0
GRALJ172000.83+023729.58,260.003444,2.624882,1.5022693999999999,0
GRALJ180147.96+520341.08,270.449844,52.061412,1.502266128857931,0
GRALJ215436.50+175646.87,328.652098,17.946353,1.5022379999999997,0
GRALJ002034.40+174327.33,5.143354,17.724259,1.5022305,0
GRALJ222554.40+395247.35,336.47667,39.879818,1.5021884,0
GRALJ183728.48+243249.23,279.368658,24.547007,1.5021737,0
GRALJ143312.32+665038.01,218.301347,66.84389,1.5021425286928811,0
GRALJ005803.24+242837.73,14.513503,24.477147,1.5021290999999999,0
GRALJ132356.93+273831.50,200.9872,27.642083,1.502129,0
GRALJ102849.04+473412.75,157.204351,47.570209,1.5021278,0
GRALJ062843.36+730015.45,97.18065,73.004292,1.502120892206828,0
GRALJ025945.93-235112.68,44.941368,-23.853522,1.5021158655484521,0
GRALJ051551.37+482620.99,78.964021,48.439165,1.5021006663640342,0
GRALJ224523.93+314058.74,341.349723,31.682984,1.502098560333252,0
GRALJ171236.55+332101.93,258.152291,33.350536,1.502073407173157,0
GRALJ081748.81+321708.44,124.453386,32.285677,1.5020506878693909,0
GRALJ081945.28+254340.05,124.938661,25.727792,1.5020482242107378,0
GRALJ012551.83+043044.41,21.465949,4.512337,1.5020394325256339,0
GRALJ102538.07+530542.96,156.408607,53.095267,1.5020361000000002,0
GRALJ163920.53+170138.19,249.835561,17.027274,1.5020087957382198,0
GRALJ100726.74-212144.88,151.861405,-21.362467,1.5019918481508892,0
GRALJ011000.51-291847.37,17.502136,-29.313159,1.501975774765015,0
GRALJ082352.93-085112.70,125.970553,-8.853528,1.501975079377492,0
GRALJ171006.48-173218.63,257.526999,-17.538507,1.5019628802935272,0
GRALJ174021.77+155301.84,265.09069,15.883844,1.5019586,0
GRALJ205702.19+073849.13,314.259116,7.646982,1.5019390000000001,0
GRALJ070729.18+133627.10,106.871591,13.607529,1.5019384,0
GRALJ001659.55+302824.76,4.248135,30.473545,1.5019244,0
GRALJ084843.33+110745.16,132.180523,11.12921,1.5018862187862398,0
GRALJ151135.92+123328.17,227.899656,12.557825,1.5018738000000003,0
GRALJ072913.01+143535.24,112.304202,14.593122,1.501857270797094,0
GRALJ084233.86+025936.56,130.641084,2.993488,1.5018566,0
GRALJ123446.02-262205.48,188.69174,-26.368188,1.50185626745224,0
GRALJ150939.43+233536.38,227.414312,23.59344,1.501813,0
GRALJ081928.45+045707.13,124.868545,4.951981,1.5017598000000003,0
GRALJ035916.41+192617.23,59.818382,19.438119,1.5017456,0
GRALJ201954.82+542655.88,304.978425,54.448854,1.5017453,0
GRALJ122250.47-105716.18,185.710285,-10.954494,1.5017369588216138,0
GRALJ152334.38-121231.10,230.893263,-12.208638,1.501725753148397,0
GRALJ221102.3-271346.29,332.759585,-27.229526,1.5016859,0
GRALJ084220.93+115002.71,130.587229,11.834087,1.5016524000000002,0
GRALJ153439.32-111516.24,233.663826,-11.254512,1.501652071873347,0
GRALJ201034.88-215321.02,302.64532,-21.889171,1.5016308,0
GRALJ152728.81-052523.65,231.870036,-5.423237,1.501618434985479,0
GRALJ150203.08+525944.58,225.512839,52.995718,1.501617302497229,0
GRALJ121422.13+464027.63,183.592204,46.674342,1.501600474119187,0
GRALJ042747.96-070839.88,66.949816,-7.144412,1.5015359999999998,0
GRALJ235704.04-103419.54,359.26684,-10.572094,1.501532723506291,0
GRALJ075323.41+215920.71,118.347543,21.989085,1.5015114,0
GRALJ213708.57-173836.93,324.285702,-17.643592,1.5014678,0
GRALJ114047.74+111718.01,175.198929,11.288335,1.501423339049022,0
GRALJ004052.32+010717.20,10.218014,1.121445,1.5014221,0
GRALJ161626.39-063650.11,244.109939,-6.61392,1.501391718784967,0
GRALJ152612.33+322658.59,231.551381,32.449609,1.50138674179713,0
GRALJ103842.36+590111.33,159.676514,59.019814,1.501379052797954,0
GRALJ154327.73-012934.18,235.865532,-1.492828,1.501368214686711,0
GRALJ203622.87-164034.62,309.095301,-16.676284,1.5013673,0
GRALJ122243.92-161757.14,185.682986,-16.299206,1.5013646,0
GRALJ213027.14+314725.07,322.613065,31.790298,1.5013537,0
GRALJ065843.11-225923.57,104.679618,-22.989881,1.501323153575262,0
GRALJ012516.12-101229.03,21.317171,-10.208065,1.5013199,0
GRALJ080000.68-040146.02,120.002817,-4.029449,1.5013163999999999,0
GRALJ104816.67-294500.17,162.069447,-29.750048,1.5013044000000002,0
GRALJ094850.08-101020.67,147.208677,-10.172409,1.5012534,0
GRALJ103215.18-213827.00,158.063253,-21.640833,1.5012490550676971,0
GRALJ153348.83-195418.49,233.453454,-19.905137,1.5012362000000001,0
GRALJ115711.96+625857.79,179.299852,62.982719,1.5012306968371079,0
GRALJ194132.17+513625.72,295.384032,51.607144,1.501226315895716,0
GRALJ234850.96-134632.19,357.212337,-13.775607,1.5011568,0
GRALJ002158.61+192752.22,5.49422,19.464505,1.5011451,0
GRALJ160031.82+390335.75,240.132604,39.05993,1.5011392,0
GRALJ225634.21-100551.52,344.142534,-10.097643,1.501128822565079,0
